,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender
242,instock,0.0,nike,neutral olive/neutral olive/medium olive,usa,"classic, cool and goes with almost anything. with the nike heritage backpack, you're ready for class, practice or whatever your day requires. a spacious main compartment features a sleeve that can hold a 15"" laptop, while 2 separate zippered accessories pockets help keep smaller items organized and easy to grab.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b98d371c-7ab3-4628-b143-f81a787f8aea/heritage-backpack-25l-bz8ZD6.png']",nike heritage,39.97,47.0,0,2023-12-16 12:17:39,https://www.nike.com/t/heritage-backpack-25l-bz8ZD6/FB3040-276,45.86~26.58~38.46,,
243,outofstock,5.0,nike,black/black/smoke grey,usa,keep the cold at bay with the nike heritage backpack. reinforced panels help protect your gear from the elements and oversized zipper pulls provide easy access so you can keep moving when it feels like the world is frozen solid.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2f8bb2af-473a-4506-abf7-02c460796867/heritage-winterized-eugene-backpack-23l-ZLZFTs.png']",nike heritage,62.0,62.0,1,2023-12-16 12:17:48,https://www.nike.com/t/heritage-winterized-eugene-backpack-23l-ZLZFTs/DN3592-010,57.56~47.74~46.98~51.03~55.89,,
244,instock,5.0,nike,polar/polar/black,usa,"sleek, modern and made from durable polyester, this bag offers easy on-the-go storage. it features a large zippered main compartment with a zippered back pocket to keep smaller items secure and accessible. the adjustable strap lets you customize your fit so you can style it any way you like.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/159201e1-13d9-4f0f-85c0-2838fd2ff447/elemental-premium-fanny-pack-8l-cSVFX2.png']",nike elemental premium,39.97,47.0,17,2023-12-16 12:17:56,https://www.nike.com/t/elemental-premium-fanny-pack-8l-cSVFX2/DN2556-450,54.26~34.71~17.54~48.83~47.77,,
245,instock,4.4,nike,polar/polar/black,usa,"durable and sleek without skimping on storage, this crossbody bag is made for days when you need to be hands-free but still need your essentials close. it's designed to fit your grab-and-go items and features an adjustable strap to provide comfortable, customizable carrying.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/42a5939a-c8b8-43a1-8a82-0af95f53debb/elemental-premium-crossbody-bag-4l-GcpKxL.png']",nike elemental premium,31.97,37.0,37,2023-12-16 12:18:05,https://www.nike.com/t/elemental-premium-crossbody-bag-4l-GcpKxL/DN2557-450,27.19~31.98~35.39~35.05,,
246,instock,4.7,nike,black/black/black,usa,"the nike sportswear rpm backpack is made to hold it all. with a padded back for comfort and a versatile strap system, it's ideal for all your on-the-go needs.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/i1-9f360a92-5c40-4bfe-a357-4f1768ef3976/sportswear-rpm-backpack-26l-f6pVpb.png']",nike sportswear rpm,78.97,92.0,126,2023-12-16 12:18:14,https://www.nike.com/t/sportswear-rpm-backpack-26l-f6pVpb/BA5971-014,68.78~44.38~54.94~48.75,,
247,instock,0.0,nike,black/iron grey/metallic silver,usa,"the name says it all. premium touches, like densely woven material, an extended zipper pull and ventilation holes in the main compartment add to the classic hoops elite graphic. don't forget the front zip pocket and the easy-close drawstring, so you can head to the court and start getting buckets.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6435b455-461f-4521-9fe7-05ef1ef8f7e5/hoops-elite-drawstring-bag-17l-lNktvc.png']",nike hoops elite,26.0,26.0,0,2023-12-16 12:18:23,https://www.nike.com/t/hoops-elite-drawstring-bag-17l-lNktvc/DX9790-010,23.95~30.37~23.65~31.02,,
248,instock,4.6,nike,university red/black/white,usa,"hit the gym with the duffel bag made to hold all your gear. the ventilated side compartment separates your smelly shoes from your post-sweat-sesh clothes. get quick access to your phone or keys with the zippered front pocket when you're on the go. toss it in your locker, next to the power rack and, when you're done, in your car—the coated bottom helps shield your things from bumps, scrapes and spills.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5d1fe7c3-48c9-41d1-8676-fb739ff54f2a/brasilia-training-duffel-bag-small-41l-nZq8Xx.png']",nike brasilia,31.97,37.0,22,2023-12-16 12:18:39,https://www.nike.com/t/brasilia-training-duffel-bag-small-41l-nZq8Xx/DM3976-657,35.43~27.96~30.8~30.26~30.88,,
249,instock,0.0,nike,night maroon/night maroon/metallic silver,usa,"from running errands to running for the bus, keep your gear close by and secure. with plenty of room for your essentials and zippered pockets to keep small stuff organized, you'll be skipping all that time wasted on digging around trying to find the things you need.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/22c9e5cd-5fc6-4822-bdc3-d40dc6d50b80/sportswear-essentials-sling-bag-8l-8WLNgB.png']",nike sportswear essentials,48.97,57.0,0,2023-12-16 12:18:47,https://www.nike.com/t/sportswear-essentials-sling-bag-8l-8WLNgB/FB2851-681,64.81~57.51~39.94~49.88~73.47,,
250,instock,4.8,nike,plum eclipse/sail/sanddrift,usa,"the nike sportswear essentials sling bag is a comfortable carry-all with room for storing a reusable water bottle, packable jacket and more. additional zippered pockets and an adjustable shoulder strap help you stay organized and ready for wherever the day takes you. this product is made with at least 50% recycled polyester fibers.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fc6944a1-9b4c-47b0-8dd4-678cf6c333ac/sportswear-essentials-sling-bag-8l-2gM57K.png']",nike sportswear essentials,44.97,52.0,17,2023-12-16 12:18:57,https://www.nike.com/t/sportswear-essentials-sling-bag-8l-2gM57K/DJ9796-291,44.71~53.25~46.87~48.58~55.25,,
251,instock,4.3,nike,black/black/black,usa,"families come in all forms. no matter what your family looks like, this backpack has everything you need to take care of them. meet the nike (m) diaper bag, a 2-mode backpack and shoulder bag designed for modern parents on the go. need a ton of organizational pockets inside for storage? check. how about an easy-to-clean surface inside? it's got that too. there's even an insulated pouch for snacks or bottles. this bag has a parent's needs in mind, making your family outings less stressful and your adventures more enjoyable.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e12da19d-0470-41be-963b-7de96de7b5bd/m-convertible-diaper-bag-maternity-25l-QLvDt6.png']",nike (m),152.0,152.0,7,2023-12-16 12:19:05,https://www.nike.com/t/m-convertible-diaper-bag-maternity-25l-QLvDt6/DR6083-010,142.26~147.62~143.31,,
252,instock,0.0,nike,black,usa,"this backpack and lunchbox duo are reminiscent of a kangaroo carrying it's young. the main zippered compartment is spacious, and houses a padded laptop sleeve. there is a front zippered pocket to give you quick and easy access to small items, bottle pockets at the sides can be used to hold whatever beverage you desire, and the padded adjustable straps provide comfy wear. the included lunchbox has a zippered main compartment with silver food grade peva insulation to help keep your meal fresh.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1d7831e2-bcbf-486f-bf48-3b1dbb6dfd74/air-jordan-lunch-backpack-big-kids-backpack-18l-and-lunch-bag-3l-fdm8Ck.png']",air jordan lunch backpack,44.97,55.0,0,2023-12-16 12:19:13,https://www.nike.com/t/air-jordan-lunch-backpack-big-kids-backpack-18l-and-lunch-bag-3l-fdm8Ck/9A0775-K11,52.75~52.39~55.7,,
253,instock,4.8,nike,wolf grey,usa,"the jordan backpack is made of heavy-duty, water-resistant fabric to keep your gear ready to go. the ventilated panel on the back feels cool and comfortable.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/58bec283-c0bf-4fe4-8f32-c6a13f855b73/jordan-backpack-large-HM2JGJ.png']",jordan,49.97,70.0,111,2023-12-16 12:19:22,https://www.nike.com/t/jordan-backpack-large-HM2JGJ/9A0172-G3A,51.64~51.14~44.58~48.54,,
254,instock,4.6,nike,anthracite/black,usa,some sneakers are an investment. this bag has a padded interior to help keep those extra special kicks in pristine condition while in transport.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8a567cb2-0def-495c-be15-f86536fa4f18/jordan-the-shoe-box-bag-13l-bCX9MV.png']",jordan the shoe box,40.0,40.0,40,2023-12-16 12:19:32,https://www.nike.com/t/jordan-the-shoe-box-bag-13l-bCX9MV/9B0388-GK9,28.02~24.13~37.42~52.26,,
255,instock,0.0,nike,black,usa,"when you're going on a trip and you don't want to risk your jordans getting scuffed while on the plane, train or automobile, this bag comes in clutch. it's got a zip around closure and a padded, lined interior to keep your investment pristine, a grab handle for easy carry and the bag itself has a shoebox-like structure to help protect what's inside from getting smashed (but still, try to stack on top of larger baggage for the best protection).","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d43229b3-fe11-4c04-8031-70b4c640c9a6/jordan-the-shoe-box-shoe-bag-13l-P6Xx4v.png']",jordan the shoe box,40.0,40.0,0,2023-12-16 12:19:42,https://www.nike.com/t/jordan-the-shoe-box-shoe-bag-13l-P6Xx4v/9A0776-023,44.02~39.69~24.3,,
256,instock,5.0,nike,ky j light olive,usa,"what's the secret sauce this backpack has? it's made of durable cordura ripstop fabric, which is resistant to abrasions, tears, cuffs and has a water-repellent finish on the front to help keep your belongings safe and dry. the 2-way zippered main compartment is spacious enough to haul textbooks, pack a change of clothes for the gym or an overnight trip and the 2-way zippered back panel houses an organizer that contains a padded laptop sleeve as well as a padded tablet sleeve. 2 large zip pockets on the front secure smaller items you want quick and easy access to and bottle pockets at the sides can hold your favorite beverages.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6fb6176a-7258-4874-b9db-0aa64370705d/jordan-flight-backpack-backpack-29l-qhQXDt.png']",jordan flight backpack,80.97,100.0,2,2023-12-16 12:19:52,https://www.nike.com/t/jordan-flight-backpack-backpack-29l-qhQXDt/MA0794-EF9,63.19~74.67~69.62,,
257,instock,4.7,nike,cargo khaki,usa,the jordan backpack is made of heavy-duty water-resistant fabric to keep your gear ready to go. there are 2 front zip pockets for your smaller items while the large main compartment has a protective laptop sleeve.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3402b522-f864-449a-bb18-f4abcd607292/jordan-backpack-large-qhkmgP.png']",jordan,65.0,65.0,21,2023-12-16 12:20:01,https://www.nike.com/t/jordan-backpack-large-qhkmgP/9A0670-F84,67.1~80.02~74.25~73.39,,
258,instock,0.0,nike,multi-color,usa,bring the king into your game with the lebron playground basketball. its durable rubber exterior is perfect for play on outdoor courts while the grip pattern helps enhance ball feel and control. deep channels help you find your hand position so you can show off your skills just like lebron.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a9bd876c-21ad-4b6d-867d-c9b40f84ce38/lebron-playground-8p-basketball-TvJm19.png']",lebron playground 8p,25.97,30.0,0,2023-12-16 12:20:10,https://www.nike.com/t/lebron-playground-8p-basketball-TvJm19/N1004566-506,32.81~17.57~24.33~37.68~35.31,,
259,instock,0.0,nike,white/black/bright crims,usa,this ball is for the ones with the passion to charge the pitch with everything they've got. unique molded grooves and grippy texture help keep your play consistent with optimal control and speed so you can focus on sport. get ready for game time.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c8a78b35-19e6-4e0d-a8b2-3b5f2ca8a8e2/flight-soccer-ball-WvVX79.png']",nike flight,162.0,162.0,0,2023-12-16 12:20:19,https://www.nike.com/t/flight-soccer-ball-WvVX79/FB2901-100,117.96~120.16~147.69~147.64,,
260,instock,4.0,nike,amber/black,usa,"picture this: the sun is beating down, the blacktop is hot to the touch and there's a minute on the clock. you can feel the allover diamond-shaped grip that helps you stay focused as you're dribbling down the court. the deep channels add extra control, so that last-second jumper to win the game is nothing but net. the jordan basketball is here to help you take your outdoor game to another level.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/97a51008-5945-42c0-a1e8-fbb4f066f021/jordan-diamond-outdoor-8p-basketball-dgmqgr.png']",jordan diamond outdoor 8p,50.0,50.0,1,2023-12-16 12:20:28,https://www.nike.com/t/jordan-diamond-outdoor-8p-basketball-dgmqgr/J1006747-891,55.04~76.14~47.23~54.44,,
261,instock,4.3,nike,white/total orange/black,usa,"you never stop improving your skills, so use the ball that works as hard as you do. the bright graphic features are easy to see on the pitch while you're practicing your footwork, and its innovative grooves create a consistent spin for that airborne shot towards the goal.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/83f860e2-18bb-4d7e-b918-6c026c5f9bd5/premier-league-academy-soccer-ball-sBDX7B.png']",premier league academy,27.97,37.0,12,2023-12-16 12:20:37,https://www.nike.com/t/premier-league-academy-soccer-ball-sBDX7B/FB2985-100,34.95~26.55~23.69~35.67~28.04,,
262,instock,5.0,nike,black,usa,"if you're a real player, you know that even the worst weather days are good for football. the nike playground football makes that a reality with a durable rubber exterior that stands up to the elements and a tacky, textured surface that helps you keep your grip for better control.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/fa6f62bb-730a-4ba4-9663-6832f245b559/playground-mini-football-sgz6sh.png']",nike playground,15.0,15.0,10,2023-12-16 12:20:45,https://www.nike.com/t/playground-mini-football-sgz6sh/N1004337-010,9.48~14.48~16.67,,
263,instock,0.0,nike,white/black,usa,"from the gym to the beach, this ball can do it all. this volleyball's durable exterior is made of soft composite leather that remains comfortable while withstanding all court types. don't worry about lumps and bumps from extended play—this ball is designed to keep its shape over time.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/753a3417-7ba8-4606-86b5-36d4c428bd1c/all-court-volleyball-L1zNHk.png']",nike all-court,25.97,30.0,0,2023-12-16 12:20:54,https://www.nike.com/t/all-court-volleyball-L1zNHk/N1003488-132,23.63~23.98~26.66,,
264,instock,3.7,nike,white/bright crimson/black,usa,"take your game to the next level with the nike skills soccer ball. it's smaller in size, making it ideal for practicing and developing your footwork.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f037abdc-2a91-43c7-a227-13fb30462bd4/skills-soccer-ball-vZJPW2.png']",nike skills,14.97,16.0,10,2023-12-16 12:21:02,https://www.nike.com/t/skills-soccer-ball-vZJPW2/DC2391-100,17.71~11.68~12.69~13.27,,
265,outofstock,0.0,nike,white,usa,"practice your crossovers, pull-up jumpers and quick spin moves on any court with the kd all-court 8p basketball. durable rubber has a tacky exterior so you can keep your grip while you perfect your moves.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/82ea69dd-f912-4a2c-a771-5ba2b3b4d8fa/kd-all-court-8p-basketball-XSzJTd.png']",kd all-court 8p,38.97,45.0,0,2023-12-16 12:21:11,https://www.nike.com/t/kd-all-court-8p-basketball-XSzJTd/N1004402-113,33.8~34.53~38.46~45.68,,
