,ProductId,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,mock_prices,category,cloth_gender,key_image
99,100,instock,0.0,nike,black,usa,"hit your next off-road run or outdoor journey in the nike trail t-shirt. made with smooth, sweat-wicking fabric and a relaxed fit, it's designed to help you feel cool and comfortable reaching and surpassing your trail goals.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/83791e9b-dec5-4d33-9848-c242aaa40c7c/dri-fit-mens-trail-running-t-shirt-pw5sc0.png']",nike dri-fit,35.0,35,0,2023-12-16 11:55:36,https://www.nike.com/t/dri-fit-mens-trail-running-t-shirt-pw5sc0/FQ3914-010,36.75~46.82~33.21~26.46~31.3,,,
100,101,instock,0.0,nike,oil gree,usa,"pull on this lightweight, long-sleeve cotton tee and celebrate the swoosh design in comfort. the relaxed fit gives you a little extra room through the shoulders and body for an athletic fit. solid colors and a swoosh logo on the chest keep your look clean and simple.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/dfd3a375-a1bd-45c0-98f8-54eec3a9047c/sportswear-mens-long-sleeve-t-shirt-z53R8X.png']",nike sportswear,35.0,35,0,2023-12-16 11:55:44,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-z53R8X/DZ2987-386,38.27~38.51~35.46~51.56,,,
101,102,instock,4.6,nike,dusty cactus,usa,"big and bold, the nike sportswear t-shirt offers soft cotton construction and a prominent graphic at the chest.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f57a455b-8990-4fab-9562-e3ea006cde71/sportswear-swoosh-mens-t-shirt-LzncrX.png']",nike sportswear swoosh,30.0,30,73,2023-12-16 11:55:54,https://www.nike.com/t/sportswear-swoosh-mens-t-shirt-LzncrX/DC5094-345,39.68~40.3~27.02~33.69~31.38,,,
102,103,instock,4.7,nike,viotec,usa,"the nike sportswear jdi t-shirt sets you up with soft jersey fabric and a ""just do it."" logo across the chest.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/03e3bf08-d204-489d-be25-b0897d72dc1f/sportswear-jdi-mens-t-shirt-s23bM6.png']",nike sportswear jdi,30.0,30,223,2023-12-16 11:56:05,https://www.nike.com/t/sportswear-jdi-mens-t-shirt-s23bM6/AR5006-503,27.82~35.49~38.59~34.34,,,
103,104,instock,0.0,nike,midnight navy,usa,"clean and classic, this nike tee is made with lightweight cotton for soft, everyday comfort. the design feels relaxed through the shoulders and body for an athletic fit you can layer. printed ""just do it."" rainbow graphics add a bright, signature nike finish.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/3b687ed4-ba6d-4910-8ccf-b71441ed39cb/sportswear-mens-t-shirt-44jVZ0.png']",nike sportswear,30.0,30,0,2023-12-16 11:56:17,https://www.nike.com/t/sportswear-mens-t-shirt-44jVZ0/FQ8002-410,34.33~33.81~21.58~20.99~31.06,,,
104,105,instock,0.0,nike,black,usa,set your goals and then smash them in this long-sleeve nike tee. a relaxed fit to move comfortably? check. sweat-wicking fabric to help you stay dry? you got it. a big reflective swoosh logo across the chest? done.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/771ca452-197e-4e4d-8f54-10901cb65b90/mens-dri-fit-long-sleeve-fitness-t-shirt-mksTDj.png']",nike,40.0,40,0,2023-12-16 11:56:29,https://www.nike.com/t/mens-dri-fit-long-sleeve-fitness-t-shirt-mksTDj/FQ3883-010,46.46~16.24~43.75~47.04,,,
105,106,instock,0.0,nike,court blue,usa,"whether you're an elite racer or just taking up the sport, the nike miler top is made to help you push past your goals. a relaxed fit that's not too loose or too tight? check. breathable fabric to help you stay dry and cool? we got you. built-in uv protection? done.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f2465e84-e31c-4311-bec7-64206c54d75e/miler-flash-mens-dri-fit-uv-short-sleeve-running-top-9vlVHC.png']",nike miler flash,40.0,40,0,2023-12-16 11:57:12,https://www.nike.com/t/miler-flash-mens-dri-fit-uv-short-sleeve-running-top-9vlVHC/FN3051-476,36.42~23.38~42.87~40.17,,,
106,107,instock,4.5,nike,dark beetroot/black,usa,"a sweat-wicking legend returns with an updated look and feel. it's soft in all the right ways, with a more relaxed, looser fit than previous versions so you can move through your reps without missing a beat.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/6cde27d0-6608-4ec7-b30f-c43f04ea5238/dri-fit-legend-mens-long-sleeve-fitness-top-StC1Ng.png']",nike dri-fit legend,35.0,35,19,2023-12-16 11:57:21,https://www.nike.com/t/dri-fit-legend-mens-long-sleeve-fitness-top-StC1Ng/DX0993-638,32.71~37.42~29.03~27.22,,,
107,108,instock,4.6,nike,tar blue/white,usa,"updating the legend t-shirt, this sweat-wicking tee is soft in all the right ways. we also cut it with a more relaxed, looser fit than previous versions so you can move through your reps without missing a beat.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/e823eaeb-f1d8-4c41-a7be-9de32ac896c0/dri-fit-legend-mens-fitness-t-shirt-JmKL0d.png']",nike dri-fit legend,25.97,30,108,2023-12-16 11:57:31,https://www.nike.com/t/dri-fit-legend-mens-fitness-t-shirt-JmKL0d/DX0989-402,28.38~28.75~26.18~31.32,,,
108,109,instock,0.0,nike,oil gree,usa,"pull on this roomy, midweight cotton tee from nike sb and celebrate the year of the dragon. wood block-inspired graphics put this tee on the top of your stack.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/77e167cb-c046-4aa0-9164-523a5bfc4b88/sb-skate-t-shirt-BSTXMF.png']",nike sb,38.97,45,0,2023-12-16 11:57:41,https://www.nike.com/t/sb-skate-t-shirt-BSTXMF/FQ3719-386,35.96~32.6~34.43~41.67~37.22,,,
109,110,instock,4.9,nike,ashen slate,usa,"made with soft jersey fabric, the nike sb t-shirt is a skate staple featuring a classic logo on the chest.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8a72539e-2533-4491-922f-d9331263945f/sb-logo-skate-t-shirt-NJhXtJ.png']",nike sb,29.97,35,40,2023-12-16 11:57:50,https://www.nike.com/t/sb-logo-skate-t-shirt-NJhXtJ/DC7817-493,35.35~27.31~29.15~26.35,,,
110,111,instock,4.4,nike,game royal/midnight navy/heather,usa,"get those extra miles in with a shirt that holds up to the punishment. our sweat-wicking miler top returns with a longer body and ultra-lightweight fabric, so you get more coverage without the weight. it's cool and breathable, with a relaxed, easy fit that won't slow you down. plus, uv protection helps add extra coverage from the sun.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0577c058-65fa-4455-9809-bde9aaa58e8a/miler-mens-dri-fit-uv-short-sleeve-running-top-lgg8JQ.png']",nike miler,29.97,35,42,2023-12-16 11:57:59,https://www.nike.com/t/miler-mens-dri-fit-uv-short-sleeve-running-top-lgg8JQ/DV9315-481,36.97~33.09~25.98~35.83,,,
111,112,instock,4.2,nike,dark team red/white,usa,"the nike dri-fit t-shirt delivers a soft feel, sweat-wicking performance and a great range of motion to get you through your workout in total comfort.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a8c4412f-fa28-41cb-bf6a-605528d2310d/dri-fit-mens-fitness-t-shirt-nhgSHx.png']",nike dri-fit,25.97,30,368,2023-12-16 11:58:09,https://www.nike.com/t/dri-fit-mens-fitness-t-shirt-nhgSHx/AR6029-619,23.57~18.21~24.7~24.49~28.15,,,
112,113,instock,0.0,nike,olive aura,usa,"made with smooth sweat-wicking fabric, this relaxed-fit tee is a reminder to always raise the bar.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8c36777e-e515-4dc8-911b-8e2fe3c85f83/dri-fit-mens-fitness-t-shirt-XfzVqb.png']",nike dri-fit,35.0,35,0,2023-12-16 11:58:18,https://www.nike.com/t/dri-fit-mens-fitness-t-shirt-XfzVqb/FQ3901-371,41.94~15.89~27.82~37.67,,,
113,114,instock,4.5,nike,thunder blue/heather/thunder blue,usa,the nike yoga top is ready when a gentler pace and a light yoga practice are on your schedule. the soft lightweight feel lets you glide from pose to pose. a relaxed fit and thumbholes bring the essential features you need to make sure you can comfortably move and stretch while finding your inner peace.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0a62120f-2792-4cfc-9508-f6601bc99921/yoga-mens-dri-fit-crew-top-mwfmwj.png']",nike yoga,85.0,85,27,2023-12-16 11:58:27,https://www.nike.com/t/yoga-mens-dri-fit-crew-top-mwfmwj/FB7775-437,98.31~99.44~75.0,,,
114,115,instock,4.8,nike,tadium green/black,usa,the nike sportswear windrunner jacket updates our first running windbreaker with lightweight fabric made from recycled materials. design details pulled from the original version provide a heritage nike look. this product is made with 100% recycled polyester fibers.,"['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/757ba575-1898-47b1-94c1-38dba8b7a5ac/sportswear-windrunner-mens-hooded-jacket-5hK13x.png']",nike sportswear windrunner,100.0,100,127,2023-12-16 11:58:36,https://www.nike.com/t/sportswear-windrunner-mens-hooded-jacket-5hK13x/DA0001-324,123.22~77.05~103.75~87.98,,,
115,116,instock,4.8,nike,wolf grey/star blue/white,usa,"this track-inspired anorak is your next ""wear anywhere, do anything"" jacket. the packable hood folds under the collar to keep it concealed when you don't need it. an oversized fit gives you plenty of space to layer up during cooler temps or wear it with a tee for a breezy feel when the weather warms. classic stitched chevron angle on the chest nods to the windrunner, our iconic track jacket.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/28378f5e-42ee-4f4e-9dd7-43fa7015add5/sportswear-windrunner-mens-unlined-woven-anorak-fNvCjn.png']",nike sportswear windrunner,80.0,80,6,2023-12-16 11:58:46,https://www.nike.com/t/sportswear-windrunner-mens-unlined-woven-anorak-fNvCjn/DQ4910-012,108.15~86.95~89.16,,,
116,117,instock,0.0,nike,malachite/malachite/white,usa,"classic in all the right ways, our nike authentics jacket reimagines the timeless varsity look with modern touches to keep you looking and feeling your best today. a woven satin outer repels water to help you stay dry, while the synthetic insulation keeps you warm when the weather cools.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/36ac311c-1d23-4f4a-994b-c61e191ea3b4/authentics-mens-dugout-jacket-j3bZzq.png']",nike authentics,155.0,155,0,2023-12-16 11:58:58,https://www.nike.com/t/authentics-mens-dugout-jacket-j3bZzq/DX0658-365,117.91~154.14~121.59,,,
117,118,instock,0.0,nike,black/black/white,usa,"the nike dna jacket is inspired by outdoor hoops—from those early days of learning the game on your driveway to playing pickup at the nearby park. made with a smooth satin shell and breathable lining, this relaxed fit jacket brings that layer of warmth to the court and beyond.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/85014679-ceeb-477e-a8ab-8a5692cad990/dna-mens-repel-basketball-jacket-jGp3ts.png']",nike dna,130.0,130,0,2023-12-16 11:59:06,https://www.nike.com/t/dna-mens-repel-basketball-jacket-jGp3ts/FN2724-010,126.91~137.97~123.59~63.78~24.57,,,
118,119,instock,3.5,nike,university red/white,usa,"bring the warmth in this clean, mid-loft puffer design. this nike club puffer is equipped with primaloft® thermoplume insulation and water-repellent ripstop fabric to help you fight off the chill from those cold, rainy days. thin elastic trim at the hem and cuffs helps hold in body heat, while working to keep the cool air and moisture out.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/a84fce1b-06f6-4732-8fe9-de71e1b25734/sportswear-club-mens-puffer-jacket-1p1LL5.png']",nike sportswear club,150.97,200,6,2023-12-16 11:59:15,https://www.nike.com/t/sportswear-club-mens-puffer-jacket-1p1LL5/FB7368-657,145.71~134.05~151.46~191.52,,,
119,120,instock,0.0,nike,fir/white,usa,"bring the warmth this classic puffer vest design. it's equipped with primaloft® thermoplume insulation and water-repellent ripstop fabric to help you fight off the chill from those cold, rainy days. pull it on over your favorite flannel or hoodie and face the cool weather with confidence.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/b6312a04-b244-41c3-8700-6168d1698c5d/sportswear-club-primaloft-mens-water-repellent-puffer-vest-d1HfMq.png']",nike sportswear club primaloft®,150.0,150,0,2023-12-16 11:59:25,https://www.nike.com/t/sportswear-club-primaloft-mens-water-repellent-puffer-vest-d1HfMq/FB7373-323,149.75~171.75~60.91,,,
120,121,instock,5.0,nike,moke grey/smoke grey,usa,"built for running, training and yoga, our unlimited collection helps keep you moving throughout the year, thanks to its premium materials and innovative features. for this therma-fit jacket, a mid-weight woven fabric is paired with stretchy knit in the side panel and insulation to help your body stay warm. the shell also repels water so you can stay active in wet conditions.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/c2496468-fad2-4889-8e8c-401c7894b27e/unlimited-mens-therma-fit-versatile-jacket-0WpkZv.png']",nike unlimited,135.0,135,1,2023-12-16 11:59:34,https://www.nike.com/t/unlimited-mens-therma-fit-versatile-jacket-0WpkZv/FB7544-084,140.26~184.59~139.21~143.11~128.0,,,
121,122,instock,4.8,nike,medium olive/black/medium olive,usa,"built for running, training and yoga, our unlimited collection helps keep you moving throughout the year, thanks to its premium materials and innovative features. this breathable jacket is built around super stretchy fabric that moves with you from box jumps to back bends. durable water-repellent coating helps keep you prepared for unexpected showers. plus, it neatly packs down into a slim, built-in pouch for maximum convenience and space saving in your gym bag.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4ab59367-da2c-4253-bc55-1d053ddb4a22/unlimited-mens-water-repellent-hooded-versatile-jacket-56pDjs.png']",nike unlimited,110.0,110,26,2023-12-16 11:59:43,https://www.nike.com/t/unlimited-mens-water-repellent-hooded-versatile-jacket-56pDjs/FB7551-222,100.03~113.43~107.79~95.8,,,
122,123,instock,4.3,nike,olive aura/dark stucc,usa,"our iconic windrunner jacket is ready for the next chapter. built for rainy days, this super lightweight running jacket repels water, so staying dry is never a problem. what about sunny days? uv-blocking fabric provides protection in the areas covered by the jacket. plus, it's packable and designed with plenty of airflow and breathability so you can keep cool on your next run—no matter what distance you go.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/8a3bf784-f9af-4087-9634-7dbadd4d96a0/windrunner-mens-repel-running-jacket-09L39f.png']",nike windrunner,125.0,125,25,2023-12-16 11:59:52,https://www.nike.com/t/windrunner-mens-repel-running-jacket-09L39f/FB7540-371,97.94~116.24~137.33~100.87~111.5,,,
123,124,instock,4.7,nike,medium olive,usa,"built for running, training and yoga, this lightweight jacket is the perfect way to start your fitness journey. this stretchy, sweat-wicking zip-up helps you stay fresh through your entire workout. cut with a relaxed feel, this full-zip keeps your essentials close with pocket storage on the way to and from the gym.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/0381cac9-8fc4-454f-9e46-7968dd5f74f1/form-mens-dri-fit-versatile-jacket-qSsBth.png']",nike form,70.0,70,23,2023-12-16 12:00:01,https://www.nike.com/t/form-mens-dri-fit-versatile-jacket-qSsBth/FB7499-222,66.06~56.52~71.21~63.05,,,
124,125,instock,0.0,nike,black/white,usa,"meet our unscripted collection, a casual collection that can be worn all day, from work to happy hour to that impromptu range session or quick 9. this lightweight jacket helps you stay dry when the weather stops cooperating. it's breathable where you need it and packs away easily into your work bag or golf bag so you can be prepared for anything.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/84274c83-9c8f-4af0-8568-c60c93871b80/unscripted-repel-mens-golf-anorak-jacket-7kHmqx.png']",nike unscripted repel,150.0,150,0,2023-12-16 12:00:12,https://www.nike.com/t/unscripted-repel-mens-golf-anorak-jacket-7kHmqx/FJ6816-010,88.45~109.4~214.63,,,
125,126,instock,0.0,nike,oil green/honeydew/black,usa,"your membership is accepted—welcome to the nike golf club. whether you're new to the sport or a low-handicap veteran, this collection celebrates the game's rapid evolution to meet today's needs. this light jacket is made for the course, offering a little stretch to help you swing comfortably, and sweat-wicking to help keep you cool through all 18 holes. plus, its loose fit and extra coverage make layering easy so you're prepared for anything.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/499b89aa-a7a7-4b21-9aeb-e898bef407fa/golf-club-mens-dri-fit-golf-jacket-kT4Qmb.png']",nike golf club,100.0,100,0,2023-12-16 12:00:21,https://www.nike.com/t/golf-club-mens-dri-fit-golf-jacket-kT4Qmb/FD5770-386,91.02~95.07~60.01,,,
126,127,instock,3.7,nike,thunder blue/white,usa,"day or night, our solo swoosh track jacket gives you clean, classic style that's synonymous with our solo swoosh collection. the woven fabric feels crisp and lightweight, and the reflective piping adds a pop of contrast. for a uniform look from the front door to the record store, pair it up with our matching solo swoosh track pants.","['https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/4bdb2e28-9e7d-4006-a721-1805219bf6cd/sportswear-solo-swoosh-mens-woven-track-jacket-hrSnXz.png']",nike sportswear solo swoosh,145.0,145,17,2023-12-16 12:00:31,https://www.nike.com/t/sportswear-solo-swoosh-mens-woven-track-jacket-hrSnXz/FB8622-437,162.97~140.27~127.3,,,
