,availability,avg_rating,brand,color,currency,description,images,name,price,review_count,scraped_at,url,sale
172,instock,4.8,adidas,white,usd,"Tennis-inspired design gives these children's sneakers a clean and polished look that never goes out of style. These adidas shoes were clearly born from heritage '70s models, but whether they know that or not, your child is sure to recognize a good thing when they see it. Meant for everyday, all-day wear, the shoes have a cozy sockliner for extra comfort.","https://assets.adidas.com/images/w_600,f_auto,q_auto/3ba72bf13f094e04be88acf600d34818_9366/Grand_Court_Shoes_White_GW4852_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a6a9cd385ea6495c9695acf600d357ab_9366/Grand_Court_Shoes_White_GW4852_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e76c120878254b85b2edacf600d35ecb_9366/Grand_Court_Shoes_White_GW4852_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8d1a51198a4240559253acf600d3664e_9366/Grand_Court_Shoes_White_GW4852_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1266ccb515fd4ea39f90acf600d36dde_9366/Grand_Court_Shoes_White_GW4852_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/283f6bea10ba4a11b0c8acf600d34fdf_9366/Grand_Court_Shoes_White_GW4852_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e78531e61e134ce1a1d5acf600f45214_9366/Grand_Court_Shoes_White_GW4852_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/91f7d74aeaaf42c7b419acf600f459c0_9366/Grand_Court_Shoes_White_GW4852_42_detail.jpg",Grand Court Shoes,36.0,31.0,2021-10-23 17:50:49.027831,https://www.adidas.com/us/grand-court-shoes/GW4852.html,0
173,instock,4.8,adidas,red,usd,"Grab your gear and go. The ideal size for your post-workout essentials, this adidas backpack has a roomy main compartment plus dedicated water bottle pockets. Throw it over your shoulders or carry it by the top handles, either way, your adidas love shines from every angle thanks to the contrast 3-Stripes.","https://assets.adidas.com/images/w_600,f_auto,q_auto/e3b60f3d78d0430e98aeaca10068bac7_9366/Essentials_Backpack_Red_EX6914_01_standard.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/1b6bed24009249f98eb2ad56010b0039_d98c/Essentials_Backpack_Red_EX6914_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7101dff92d3a423c8e21aca10064a0ed_9366/Essentials_Backpack_Red_EX6914_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/194f32d34305448f96e8aca100668ef7_9366/Essentials_Backpack_Red_EX6914_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/19f165b8d9cb4944beb4aca100672aed_9366/Essentials_Backpack_Red_EX6914_05_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/854839211dc6481b93daaca10068f61e_9366/Essentials_Backpack_Red_EX6914_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6d950cfd9da2404ea9a7aca1006a34dc_9366/Essentials_Backpack_Red_EX6914_42_detail.jpg",Essentials Backpack,32.0,64.0,2021-10-23 17:51:04.338531,https://www.adidas.com/us/essentials-backpack/EX6914.html,0
174,instock,5.0,adidas,black,usd,"Speed wins the puck. This adidas hoodie shares the fast pace of aggressive hockey with a bold front graphic. Soft, cotton-blend fleece gives it an everyday feel.","https://assets.adidas.com/images/w_600,f_auto,q_auto/c01382792e6f42aeba8ead0a002c7a6f_9366/adidas_Hockey_Hoodie_Black_GU6302_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f32fcc8932544a108a9cad0a002ea39f_9366/adidas_Hockey_Hoodie_Black_GU6302_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9c88e9d21f4f486b8402ad0a002bc239_9366/adidas_Hockey_Hoodie_Black_GU6302_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/abbc9f5b051649e18d6bad03000d986b_9366/adidas_Hockey_Hoodie_Black_GU6302_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6f88dad82259443d9460ad0a00267fbb_9366/adidas_Hockey_Hoodie_Black_GU6302_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f7317816465145b59c36ad0a002783aa_9366/adidas_Hockey_Hoodie_Black_GU6302_42_detail.jpg",adidas Hockey Hoodie,42.0,2.0,2021-10-23 17:52:28.892986,https://www.adidas.com/us/adidas-hockey-hoodie/GU6302.html,0
175,instock,4.5,adidas,grey,usd,"Take off. Touch down. Repeat. The process is simple, but not always easy. These adidas running shoes keep you comfortable from your first mile to your first race. The plus in the name refers to the extra Boost in the hybrid midsole, which gives this version of the Supernova more energy return. The engineered mesh upper provides support and ventilation where you need it most.","https://assets.adidas.com/images/w_600,f_auto,q_auto/8e0889aab67c452ab261acbb011e2ead_9366/Supernova+_Shoes_Grey_S42717_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/34ddafea1e1d4a2084eeacbb011e3c70_9366/Supernova+_Shoes_Grey_S42717_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a2fc820ee3764d08a836acbb011e42a0_9366/Supernova+_Shoes_Grey_S42717_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6e2f2b8ba64c486fab7eacbb011e475a_9366/Supernova+_Shoes_Grey_S42717_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/47771f29b43546c3aaf5acbb011e4ec0_9366/Supernova+_Shoes_Grey_S42717_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/aa3038bc478f48bd813bacbb011e3566_9366/Supernova+_Shoes_Grey_S42717_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fce78496cf524e1d934dacbb015f0e9c_9366/Supernova+_Shoes_Grey_S42717_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/dfe8402226b447cca183acbb011e53d4_9366/Supernova+_Shoes_Grey_S42717_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/67f5c595e1ca4b559a02acbb011e59b7_9366/Supernova+_Shoes_Grey_S42717_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d12f82c27ead41218e26acbb011e5ff9_9366/Supernova+_Shoes_Grey_S42717_43_detail.jpg",Supernova+ Shoes,84.0,275.0,2021-10-23 17:50:50.218662,https://www.adidas.com/us/supernova-plus-shoes/S42717.html,0
176,instock,3.0,nike,white,usd," With a roomy fit and '90s-style detailing, this soft Oregon T-shirt shows your love for the Ducks in a big way.Product DetailsLoose fit for a roomy feel50-100% cotton/0-50% polyesterMaterial percentages may vary. Check label for actual content.Machine washImportedShown: WhiteStyle: DN5357-100","https://static.nike.com/a/images/t_PDP_1280_v1/f_auto,q_auto:eco/6aa5cc48-7a3f-483c-9aaf-4500c91f71e2/oregon-mens-max-90-t-shirt-S2Lq7n.png",Nike College (Oregon),18.97,1.0,2022-09-20 23:33:54.000000,https://www.nike.com/t/oregon-mens-max-90-t-shirt-S2Lq7n,0
177,instock,4.7,adidas,white,usd,The ZX stepped onto the scene as a revolutionary line of technical runners. These adidas ZX 2K Boost Shoes honor the spirit of innovation that drives change in tech and in culture. No-sew overlays add depth to the upper. Boost keeps your energy high so you're always moving forward.,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fb3f10a6736947d19a4fac9300bc16f3_9366/ZX_2K_Boost_Shoes_White_GV7380_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5baf793295924d4e9e6bac9300bc241a_9366/ZX_2K_Boost_Shoes_White_GV7380_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/584bfdfadac24b6facf2ac9300bc2a81_9366/ZX_2K_Boost_Shoes_White_GV7380_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e9e1aaf35fee40c8958cac9300bc2ea1_9366/ZX_2K_Boost_Shoes_White_GV7380_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/722b98fa4c6940c78da8ac9300bc34f2_9366/ZX_2K_Boost_Shoes_White_GV7380_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b941c625d17347a6bfabac9300bc1e73_9366/ZX_2K_Boost_Shoes_White_GV7380_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3ac720e72d9d47e4b78aac9300bc3b93_9366/ZX_2K_Boost_Shoes_White_GV7380_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2e5cbc789ea8425885adac9300bc42d2_9366/ZX_2K_Boost_Shoes_White_GV7380_42_detail.jpg",ZX 2K Boost Shoes,105.0,2540.0,2021-10-23 17:50:23.330103,https://www.adidas.com/us/zx-2k-boost-shoes/GV7380.html,0
178,instock,3.7,adidas,burgundy,usd,"From ice skating to collaborative cooking efforts, down time is about having fun with your nearest and dearest. These adidas tights are made of stretchy cotton jersey to keep you comfortable whatever your preferred speed might be. 

This product is made with Primegreen, a series of high-performance recycled materials.","https://assets.adidas.com/images/w_600,f_auto,q_auto/46f17712e7a3421b8dc8ad1300a86ce2_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/292997b401824ab3b7f6ad1300a8f67e_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/63ed4fcaf90642f2aa72ad1300a42882_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6b1da285a55546f1a59aad22008a80c4_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/aa9f3abcb414452caee0ad1300ab7c60_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3f0745a03b7c4ac8877fad1300ace4c5_9366/Holiday_Graphic_Tights_(Plus_Size)_Burgundy_H56733_42_detail.jpg",Holiday Graphic Tights (Plus Size),36.0,3.0,2021-10-23 17:51:17.090280,https://www.adidas.com/us/holiday-graphic-tights-plus-size/H56733.html,0
179,instock,4.2,adidas,pink,usd,"From a morning run in the park to an afternoon at the gym and everything in between, crush your workouts in versatile comfort with these adidas running shoes. A snug-fitting upper gives you ankle support with a full range of motion. Responsive Boost cushioning keeps your feet always feeling ready for that next step.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.","https://assets.adidas.com/images/w_600,f_auto,q_auto/a102a0b06ec9422b8b6fad1f011fd9e9_9366/Response_Super_2.0_Shoes_Pink_H02028_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2a84b71b24e645eaac94ad1f011fe811_9366/Response_Super_2.0_Shoes_Pink_H02028_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3fe2a038730148b8af01ad1f01255f27_9366/Response_Super_2.0_Shoes_Pink_H02028_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/185f32cae2eb41c0b356ad1f012564b1_9366/Response_Super_2.0_Shoes_Pink_H02028_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/492b71a6a37a4d5e9146ad1f01256edf_9366/Response_Super_2.0_Shoes_Pink_H02028_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f72669d06d5446829839ad1f011fdf7f_9366/Response_Super_2.0_Shoes_Pink_H02028_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bc4474a298564bd6935fad1f0125877d_9366/Response_Super_2.0_Shoes_Pink_H02028_09_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/355036fc821f4ed582eead1f01257690_9366/Response_Super_2.0_Shoes_Pink_H02028_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8352672f2b574dfb8038ad1f01257b05_9366/Response_Super_2.0_Shoes_Pink_H02028_42_detail.jpg",Response Super 2.0 Shoes,63.0,38.0,2021-10-23 17:51:35.558217,https://www.adidas.com/us/response-super-2.0-shoes/H02028.html,0
180,instock,4.5,adidas,black,usd,"These adidas Swift Run X Shoes may not be about running anymore, but they are still about speed. Because life isn't slowing down any time soon. Borrowing from different running styles in the adidas archives, they focus on comfort to balance out the daily grind. Lightweight EVA cushioning, a durable rubber outsole and the comfortable textile upper come together to keep you feeling good.","https://assets.adidas.com/images/w_600,f_auto,q_auto/60e117deabd14c40a878ad3d009aef4c_9366/Swift_Run_X_Shoes_Black_H04331_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1471f10dd8514b5bbf7aad3d009afe20_9366/Swift_Run_X_Shoes_Black_H04331_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/122a96a2e8b147998bb1ad3d009b053c_9366/Swift_Run_X_Shoes_Black_H04331_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6107456daa7c4aa1b596ad3d009b0be8_9366/Swift_Run_X_Shoes_Black_H04331_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/db12b74c809f4f14be09ad3d009b13ae_9366/Swift_Run_X_Shoes_Black_H04331_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0f6d562726dd415480d4ad3d009af64e_9366/Swift_Run_X_Shoes_Black_H04331_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c9f274ba6e6b4b49a2f4ad3d009b1b2e_9366/Swift_Run_X_Shoes_Black_H04331_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a15e128d1fd54996aa78ad3d009b21d1_9366/Swift_Run_X_Shoes_Black_H04331_42_detail.jpg",Swift Run X Shoes,68.0,562.0,2021-10-23 17:51:30.985364,https://www.adidas.com/us/swift-run-x-shoes/H04331.html,0
181,instock,4.6,adidas,black,usd,"Don't shrink away from the sun. Harness its energy as you hit the pavement in these adidas running shoes. The super breathable mesh upper with HEAT.RDY maximizes airflow so you stay cool and ventilated even when the temperature rises and the heat builds. Segmented Boost cushioning returns energy with every take-off and landing, keeping your legs fresh and your mind free to focus on the clear blue skies.","https://assets.adidas.com/images/w_600,f_auto,q_auto/8febad855c344e509001ac6a01691d3b_9366/Climacool_Vento_Shoes_Black_FZ1720_01_standard.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/32a1fb319eb64abeb914ad3a00e374d6_d98c/Climacool_Vento_Shoes_Black_FZ1720_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6fd140f0cb644065bccaad2001784ab4_9366/Climacool_Vento_Shoes_Black_FZ1720_010_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/63e7b5ea562247f7b130ac6a01692929_9366/Climacool_Vento_Shoes_Black_FZ1720_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8d536e05d8c3452984edac6a01692f02_9366/Climacool_Vento_Shoes_Black_FZ1720_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4f08eed931cc4d9b9046ac6a0169351a_9366/Climacool_Vento_Shoes_Black_FZ1720_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/25f2771ff9a346cfb032ac6a01693b13_9366/Climacool_Vento_Shoes_Black_FZ1720_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fa54b98faf8949559e17ac6a01692356_9366/Climacool_Vento_Shoes_Black_FZ1720_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a72e8dab73874ede9e58ac6a01694180_9366/Climacool_Vento_Shoes_Black_FZ1720_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d05679b3d6924e2d93edac6a01694725_9366/Climacool_Vento_Shoes_Black_FZ1720_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/84b154a4e038420e8248ad2c00db3a31_9366/Climacool_Vento_Shoes_Black_FZ1720_43_detail.jpg",Climacool Vento Shoes,112.0,491.0,2021-10-23 17:50:59.052312,https://www.adidas.com/us/climacool-vento-shoes/FZ1720.html,0
182,instock,4.1,adidas,black,usd,"Don't save these adidas training tights for the gym. Shimmery fabric makes you feel supremely confident wherever you wear them, and moisture-absorbing AEROREADY ensures you stay dry. A high-rise waist and strategically placed seams deliver a flattering fit.","https://assets.adidas.com/images/w_600,f_auto,q_auto/d432ce3f1aa243e99cb4ad110171313d_9366/AEROREADY_FeelBrilliant_Designed_2_Move_7-8_Tights_(Plus_Size)_Black_GT0163_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/20003a1584ef4ffaa61aad1101713745_9366/AEROREADY_FeelBrilliant_Designed_2_Move_7-8_Tights_(Plus_Size)_Black_GT0163_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/087928dbd3cf4afd845dad1101713e9c_9366/AEROREADY_FeelBrilliant_Designed_2_Move_7-8_Tights_(Plus_Size)_Black_GT0163_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6dbe5a1e7e1a477c89cdad1101715d0c_9366/AEROREADY_FeelBrilliant_Designed_2_Move_7-8_Tights_(Plus_Size)_Black_GT0163_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a214dd5abe6f4bf5ab0aad11017148ac_9366/AEROREADY_FeelBrilliant_Designed_2_Move_7-8_Tights_(Plus_Size)_Black_GT0163_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d24ea4aba0a64b4ca336ad110171524e_9366/AEROREADY_FeelBrilliant_Designed_2_Move_7-8_Tights_(Plus_Size)_Black_GT0163_42_detail.jpg",AEROREADY FeelBrilliant Designed 2 Move 7/8 Tights (Plus Size),36.0,14.0,2021-10-23 17:51:53.627548,https://www.adidas.com/us/aeroready-feelbrilliant-designed-2-move-7-8-tights-plus-size/GT0163.html,0
183,instock,4.7,adidas,blue,usd,Keep things light. This applies to your life and to your footwear. These adidas Adilette slides make everything easy. All you have to do is slip them on. They work just as well when you're out running around as they do when you're in the house. You can thank the lightweight cushioning for that.,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2c5936bf9f5849f7ba93acd301068536_9366/Adilette_Lite_Slides_Blue_H05681_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/88d9f8d7db91471dbff7acd30106904b_9366/Adilette_Lite_Slides_Blue_H05681_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c08a0866274a4f479f19acd30106972e_9366/Adilette_Lite_Slides_Blue_H05681_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1f885ddf4d7c4b998c53acd30106a025_9366/Adilette_Lite_Slides_Blue_H05681_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5516b67fa39f4ba9b50cacd30106a6de_9366/Adilette_Lite_Slides_Blue_H05681_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/80533c609a95464a8377acd301068bdb_9366/Adilette_Lite_Slides_Blue_H05681_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5dc2f2113e564238a03eacd30106abed_9366/Adilette_Lite_Slides_Blue_H05681_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/87b774daf33a4133bb18acd30106b44f_9366/Adilette_Lite_Slides_Blue_H05681_42_detail.jpg",Adilette Lite Slides,21.0,454.0,2021-10-23 17:51:20.686892,https://www.adidas.com/us/adilette-lite-slides/H05681.html,0
184,instock,4.4,adidas,pink,usd,"Go ahead. Indulge in the sweet side of life. Blooming flowers, pretty colors and the delightfully soft cotton of this adidas tank top. Whatever you've got on the agenda, casual comfort ensures feel-good vibes through it all.

By buying cotton products from us, you're supporting more sustainable cotton farming.","https://assets.adidas.com/images/w_600,f_auto,q_auto/46d5c09490c446cab2cdad120135feb2_9366/Soft_Floral_Box_Graphic_Tank_Top_Pink_GS4142_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5c068bf8f7864f798548ad1201360420_9366/Soft_Floral_Box_Graphic_Tank_Top_Pink_GS4142_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6914eaa5e9d348e58d70ad1201360b57_9366/Soft_Floral_Box_Graphic_Tank_Top_Pink_GS4142_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/0eb4af818a264aff878fad1201362859_9366/Soft_Floral_Box_Graphic_Tank_Top_Pink_GS4142_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5664429925d84b3e9694ad1201361406_9366/Soft_Floral_Box_Graphic_Tank_Top_Pink_GS4142_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/16e0fe8de5b84aa3b27ead1201361cdd_9366/Soft_Floral_Box_Graphic_Tank_Top_Pink_GS4142_42_detail.jpg",Soft Floral Box Graphic Tank Top,20.0,10.0,2021-10-23 17:51:57.624013,https://www.adidas.com/us/soft-floral-box-graphic-tank-top/GS4142.html,0
